text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
.RyersonDMZ &amp; BMO invite founders to take part in a 2-day SMB #Banking Challenge on Oct 9-10th in #Toronto <U+0001F1E8><U+0001F1E6> Pitch… https://t.co/vf4uTVDewq,FALSE,0,NA,2019-08-02 21:32,TRUE,NA,1.16E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",FoundingKW,0,FALSE,FALSE,NA,NA
.@RyersonDMZ &amp; @BMO invite founders to take part in a 2-day SMB #Banking Challenge on Oct 9-10th in #Toronto <U+0001F1E8><U+0001F1E6> Pit… https://t.co/M8rsxuC4Hn,FALSE,0,NA,2019-08-02 21:31,TRUE,NA,1.16E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",founding,1,FALSE,FALSE,NA,NA
Banking on a holistic approach: BMO offers clients tailored and dedicated service when it comes to private banking. https://t.co/0HLxTwXfkI,FALSE,0,NA,2019-08-02 21:30,FALSE,NA,1.16E+18,NA,"<a href=\http://hearsaysystems.com\"" rel=\""nofollow\"">Hearsay Social</a>""",DerekAKing,0,FALSE,FALSE,NA,NA
"Personal Banker – BMO Financial Group – Verdun, QC – Montreal Jobs https://t.co/eQbf7N2Jbk",FALSE,0,NA,2019-08-02 21:29,FALSE,NA,1.16E+18,NA,"<a href=\http://publicize.wp.com/\"" rel=\""nofollow\"">WordPress.com</a>""",montrealinform,0,FALSE,FALSE,NA,NA
"oh4<U+0001F603>
A2E<U+2600><U+FE0F>",FALSE,10,NA,2019-08-02 21:16,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",luv_BMO_,0,FALSE,FALSE,NA,NA
"RT @SimonDingleyCBC: A friend who was at last night’s Argos-Winnipeg game says the crowd was way bigger than portrayed by some media. 

@Ar…",FALSE,0,NA,2019-08-02 21:16,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",wrikent3500,2,TRUE,FALSE,NA,NA
$GS 18-Oct-19 ATM Implied Volatility is up +0.2% to 25.0. Straddle Implies a Move of ±9.2%. Earnings Oct 15 BMO. https://t.co/ngLgQTm3Wu,FALSE,0,NA,2019-08-02 21:15,FALSE,NA,1.16E+18,NA,"<a href=\https://marketchameleon.com\"" rel=\""nofollow\"">Market Chameleon Option Trades</a>""",MC_OptionTrades,0,FALSE,FALSE,NA,NA
"@0burnburnburn Hi there, I'm Ryan. I'm sorry that I don't know what you mean. Can you provide a little more detail… https://t.co/gFyHj9RodN",FALSE,0,0burnburnburn,2019-08-02 21:14,TRUE,1.16E+18,1.16E+18,1891306998,"<a href=\https://www.sprinklr.com\"" rel=\""nofollow\"">Sprinklr</a>""",BMO,0,FALSE,FALSE,NA,NA
Boy “BMO” by Ari Lennox is so Erykah Badu like.......the whole vibe of this song is something serious. This song is hot <U+0001F975> <U+0001F525><U+0001F975><U+0001F525><U+0001F975><U+0001F525><U+203C><U+FE0F>,FALSE,0,NA,2019-08-02 21:12,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",PrayOrDie,0,FALSE,FALSE,NA,NA
@CDNCorp is in whose debt @BMO,FALSE,0,0burnburnburn,2019-08-02 21:12,FALSE,1.16E+18,1.16E+18,1891306998,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0burnburnburn,0,FALSE,FALSE,NA,NA
"Personal Banker – BMO Financial Group – Verdun, QC – Montreal Jobs https://t.co/Bt3va2Y3of",FALSE,0,NA,2019-08-02 21:11,FALSE,NA,1.16E+18,NA,"<a href=\http://publicize.wp.com/\"" rel=\""nofollow\"">WordPress.com</a>""",montrealinform,0,FALSE,FALSE,NA,NA
"RT @TorontoArgos: Gutsy effort. Crazy comeback. 

@Bonsie24 has the recap from BMO 

#PullTogether https://t.co/KPcZ9FXlik",FALSE,0,NA,2019-08-02 21:02,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Markelpenn,13,TRUE,FALSE,NA,NA
"This week's BMO Capital Markets' Focus publication is now available, click here. https://t.co/6eHUGqSPXa",FALSE,0,NA,2019-08-02 21:02,FALSE,NA,1.16E+18,NA,"<a href=\http://hearsaysystems.com\"" rel=\""nofollow\"">Hearsay Social</a>""",PierreGaumond,0,FALSE,FALSE,NA,NA
VIDEO: BMO Capital Markets' Brian Belski discusses how to create an investment strategy amid slowing growth in the… https://t.co/T43qQzdES4,FALSE,0,NA,2019-08-02 21:01,TRUE,NA,1.16E+18,NA,"<a href=\http://hearsaysystems.com\"" rel=\""nofollow\"">Hearsay Social</a>""",MarkBerryCFP,0,FALSE,FALSE,NA,NA
@_Alice121 @bmo_not @Gaming__Grizzly The cat has seen stuff https://t.co/MGdTavQGFT,FALSE,5,_Alice121,2019-08-02 20:54,FALSE,1.16E+18,1.16E+18,7.93E+17,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",KIDDO_240,0,FALSE,FALSE,NA,NA
@Dat_Builder_Guj I got a request then. Draw me BMO in that style cause I need it! :33,FALSE,1,Dat_Builder_Guj,2019-08-02 20:51,FALSE,1.16E+18,1.16E+18,9.70E+17,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",MakaniiStorm,0,FALSE,FALSE,NA,NA
"RT @nmeyersohn: Small and mid-tier regional grocers are struggling against Walmart, Costco, Dollar General, Aldi and Amazon, BMO Capital Ma…",FALSE,0,NA,2019-08-02 20:48,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",retailbroker,3,TRUE,FALSE,NA,NA
BMO Capital Markets Lowers Terex $TEX Price Target to $30.00 https://t.co/iVZdX8VQA3,FALSE,0,NA,2019-08-02 20:37,FALSE,NA,1.16E+18,NA,"<a href=\https://zapier.com/\"" rel=\""nofollow\"">Zapier.com</a>""",ZolmaxNews,0,FALSE,FALSE,NA,NA
Thomson Reuters $TRI Lowered to Market Perform at BMO Capital Markets https://t.co/2WfYgQM4IN,FALSE,0,NA,2019-08-02 20:37,FALSE,NA,1.16E+18,NA,"<a href=\https://zapier.com/\"" rel=\""nofollow\"">Zapier.com</a>""",dailypoliticaln,0,FALSE,FALSE,NA,NA
Thomson Reuters $TRI Lowered to Market Perform at BMO Capital Markets https://t.co/Li0JdyPOcG,FALSE,0,NA,2019-08-02 20:36,FALSE,NA,1.16E+18,NA,"<a href=\https://zapier.com/\"" rel=\""nofollow\"">Zapier.com</a>""",ConsumerFeed,0,FALSE,FALSE,NA,NA
"This week's BMO Capital Markets' Focus publication is now available, click here. https://t.co/3c20DOqhqP",FALSE,0,NA,2019-08-02 20:36,FALSE,NA,1.16E+18,NA,"<a href=\http://hearsaysystems.com\"" rel=\""nofollow\"">Hearsay Social</a>""",DerekAKing,0,FALSE,FALSE,NA,NA
@im_secretly_BMO I’m sorryyyy <U+0001F62D> it just drains my patience,FALSE,1,im_secretly_BMO,2019-08-02 20:36,FALSE,1.16E+18,1.16E+18,1350744384,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",KatyGuevara_,0,FALSE,FALSE,NA,NA
@wigglesworth69M @dshoalts pretty sure that's bmo.,FALSE,0,wigglesworth69M,2019-08-02 20:34,FALSE,1.16E+18,1.16E+18,3072691725,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",thatdark_knight,0,FALSE,FALSE,NA,NA
"RT @TorontoArgos: Gutsy effort. Crazy comeback. 

@Bonsie24 has the recap from BMO 

#PullTogether https://t.co/KPcZ9FXlik",FALSE,0,NA,2019-08-02 20:24,FALSE,NA,1.16E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",FriendsArgos,13,TRUE,FALSE,NA,NA
@KEEMSTAR Ew twitch. What happened to switching to Mixer?,FALSE,0,KEEMSTAR,2019-08-02 20:23,FALSE,1.16E+18,1.16E+18,872683897,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",BMO_Edits,0,FALSE,FALSE,NA,NA
"Man, I don’t get to watch a lot of CFL games from the stands (work life) but being at BMO last night around a tonnn… https://t.co/9xdMyFQ27C",FALSE,36,NA,2019-08-02 20:22,TRUE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kcostabile1,0,FALSE,FALSE,NA,NA
"This week's BMO Capital Markets' Focus publication is now available, click here. https://t.co/TakUuJIJLq",FALSE,0,NA,2019-08-02 20:21,FALSE,NA,1.16E+18,NA,"<a href=\http://hearsaysystems.com\"" rel=\""nofollow\"">Hearsay Social</a>""",matthewcranebmo,0,FALSE,FALSE,NA,NA
They’re playing “BMO” on the radio in Cincinnati and I’m geeked because they’re usually late af lol @AriLennox,FALSE,0,NA,2019-08-02 20:21,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",SoAmBITCHous,0,FALSE,FALSE,NA,NA
RT @BMOALLIANCEBCYK: BMO Alliance for Women is presenting an opportunity for their members to spend a day with allies in BMO. Some of these…,FALSE,0,NA,2019-08-02 20:18,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",BMORichmondMain,4,TRUE,FALSE,NA,NA
"CRA bank BMO last quarter emphasized on virtual message, direct message, apologize inconvenience, mobile app, custo… https://t.co/8nrlDLMkDf",FALSE,0,NA,2019-08-02 20:17,TRUE,NA,1.16E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",scfinance11,0,FALSE,FALSE,NA,NA
"RT @TorontoArgos: Gutsy effort. Crazy comeback. 

@Bonsie24 has the recap from BMO 

#PullTogether https://t.co/KPcZ9FXlik",FALSE,0,NA,2019-08-02 20:15,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",GIVENS38,13,TRUE,FALSE,NA,NA
"No matter where life takes us, no matter how far we spread apart, we are family and we will always come together ag… https://t.co/WGK08KBlHV",FALSE,3,NA,2019-08-02 20:10,TRUE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",caffveines,0,FALSE,FALSE,NA,NA
"@brent_bellamy On another topic, I had a letter from the BMO advising that they're closing the Main Branch at Porta… https://t.co/YWUOKkTYr6",FALSE,0,brent_bellamy,2019-08-02 20:10,TRUE,1.16E+18,1.16E+18,1027805696,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",YoeysAmma,0,FALSE,FALSE,NA,NA
"This week's BMO Capital Markets' Feature Focus publication is now available, click here. https://t.co/AHrriDVhnF",FALSE,0,NA,2019-08-02 20:06,FALSE,NA,1.16E+18,NA,"<a href=\http://hearsaysystems.com\"" rel=\""nofollow\"">Hearsay Social</a>""",DerekAKing,0,FALSE,FALSE,NA,NA
this is rastyle @muzikalsheriff @philipo_mc @ GoDown Arts Centre https://t.co/KzVsUB0403,FALSE,1,NA,2019-08-02 20:05,FALSE,NA,1.16E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",mdogo_brayo,0,FALSE,FALSE,36.83151647,-1.30344825
RT @TomDividends: BMO World Elite Mastercard Review https://t.co/aNUB5qw3HA via @genymoneyca,FALSE,0,NA,2019-08-02 19:59,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",genymoneyca,1,TRUE,FALSE,NA,NA
"RT @TorontoArgos: Gutsy effort. Crazy comeback. 

@Bonsie24 has the recap from BMO 

#PullTogether https://t.co/KPcZ9FXlik",FALSE,0,NA,2019-08-02 19:58,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",tyekarlsson7,13,TRUE,FALSE,NA,NA
"RT @TorontoArgos: Gutsy effort. Crazy comeback. 

@Bonsie24 has the recap from BMO 

#PullTogether https://t.co/KPcZ9FXlik",FALSE,0,NA,2019-08-02 19:56,FALSE,NA,1.16E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",STP43FAN,13,TRUE,FALSE,NA,NA
"RT @TorontoArgos: Gutsy effort. Crazy comeback. 

@Bonsie24 has the recap from BMO 

#PullTogether https://t.co/KPcZ9FXlik",FALSE,0,NA,2019-08-02 19:54,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",ElieKobain,13,TRUE,FALSE,NA,NA
"With that said, I like the $DE 160 straddle expiring Aug 16. DE reports BMO on the 16th, and IV for that expiry is… https://t.co/qszIxKiGW8",FALSE,1,TradingTrooper,2019-08-02 19:51,TRUE,1.16E+18,1.16E+18,436947490,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",TradingTrooper,0,FALSE,FALSE,NA,NA
"bmo: finn is that a WEED
me: no this is fern-
bmo: IM CALLING THE POLICE",FALSE,0,NA,2019-08-02 19:49,FALSE,NA,1.16E+18,NA,"<a href=\http://twittbot.net/\"" rel=\""nofollow\"">twittbot.net</a>""",finnmertbot,0,FALSE,FALSE,NA,NA
"\government interventions create predictable adverse effects ...\"" @Economics21 #FridayFeeling https://t.co/ibyfaAwCaY via @cnsnews""",FALSE,0,NA,2019-08-02 19:49,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Michael_BMo,0,FALSE,FALSE,NA,NA
I @BSincere100 will be performing @thekonnected Magazine Issue 21 Release Party Showcase August 9 at @ApostropheCLT… https://t.co/bYkjfpUS7U,FALSE,0,NA,2019-08-02 19:48,TRUE,NA,1.16E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",BSincere100,0,FALSE,FALSE,NA,NA
Come get emo with me and BMO tomorrow night! @ The Aquarium https://t.co/s8Lm9EgbVe,FALSE,2,NA,2019-08-02 19:48,FALSE,NA,1.16E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",Tbars23,0,FALSE,FALSE,-96.78813,46.87894
"@brent_bellamy Ugh, how could you @BMO ... this just sucks. Nothing will ever convey the impressive image that the… https://t.co/GS8TvrB1ll",FALSE,2,00403263A,2019-08-02 19:47,TRUE,1.16E+18,1.16E+18,1.07E+18,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",00403263A,0,FALSE,FALSE,NA,NA
RT @alex92taylor: My story from last nights argos win https://t.co/1cdHutJNa3 #CFL #PullTogether,FALSE,0,NA,2019-08-02 19:47,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",d_morassutti,2,TRUE,FALSE,NA,NA
"RT @TorontoArgos: Gutsy effort. Crazy comeback. 

@Bonsie24 has the recap from BMO 

#PullTogether https://t.co/KPcZ9FXlik",FALSE,0,NA,2019-08-02 19:47,FALSE,NA,1.16E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",RitchieSw,13,TRUE,FALSE,NA,NA
"RT @TorontoArgos: Gutsy effort. Crazy comeback. 

@Bonsie24 has the recap from BMO 

#PullTogether https://t.co/KPcZ9FXlik",FALSE,0,NA,2019-08-02 19:46,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Uknighted74,13,TRUE,FALSE,NA,NA
My story from last nights argos win https://t.co/1cdHutJNa3 #CFL #PullTogether,FALSE,1,NA,2019-08-02 19:46,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",alex92taylor,2,FALSE,FALSE,NA,NA
RT @BobIrvingCJOB: One of my many questions in the wake of the BMO meltdown.  Is Bethel Thompson that good or did the Bomber defence make h…,FALSE,0,NA,2019-08-02 19:46,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Darcy_Lussier,4,TRUE,FALSE,NA,NA
"Gutsy effort. Crazy comeback. 

@Bonsie24 has the recap from BMO 

#PullTogether https://t.co/KPcZ9FXlik",FALSE,73,NA,2019-08-02 19:45,FALSE,NA,1.16E+18,NA,"<a href=\https://studio.twitter.com\"" rel=\""nofollow\"">Twitter Media Studio</a>""",TorontoArgos,13,FALSE,FALSE,NA,NA
"This week's BMO Capital Markets' Feature Focus publication is now available, click here. https://t.co/xlc26Pe8tc",FALSE,0,NA,2019-08-02 19:44,FALSE,NA,1.16E+18,NA,"<a href=\http://hearsaysystems.com\"" rel=\""nofollow\"">Hearsay Social</a>""",matthewcranebmo,0,FALSE,FALSE,NA,NA
RT @lexputaa: drank in my cup is still a banger tbh https://t.co/WETeZCXIP9,FALSE,0,NA,2019-08-02 19:39,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",bmo_ca,32273,TRUE,FALSE,NA,NA
"This week's BMO Capital Markets' Feature Focus publication is now available, click here. https://t.co/HkKcOnyIPc",FALSE,0,NA,2019-08-02 19:37,FALSE,NA,1.16E+18,NA,"<a href=\http://hearsaysystems.com\"" rel=\""nofollow\"">Hearsay Social</a>""",Mark_AndersonNB,0,FALSE,FALSE,NA,NA
Hudbay Minerals $HBM Price Target Cut to C$10.00 by Analysts at BMO Capital Markets https://t.co/su7dDtXbeu #stocks,FALSE,0,NA,2019-08-02 19:30,FALSE,NA,1.16E+18,NA,"<a href=\https://zapier.com/\"" rel=\""nofollow\"">Zapier.com</a>""",AmericanBanking,0,FALSE,FALSE,NA,NA
@DelanoCuh BMO got me wanting to cook some garbanzo beans,FALSE,1,DelanoCuh,2019-08-02 19:27,FALSE,1.16E+18,1.16E+18,7.31E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",gertiedotbirdie,0,FALSE,FALSE,NA,NA
#Fintech firm Kony receives $37m investment from BMO https://t.co/SMg1Ar363m,FALSE,0,NA,2019-08-02 19:24,FALSE,NA,1.16E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",FinTech_Awards,0,FALSE,FALSE,NA,NA
"This week's BMO Capital Markets' Feature Focus publication is now available, click here. https://t.co/0VB2HogUeq",FALSE,0,NA,2019-08-02 19:21,FALSE,NA,1.16E+18,NA,"<a href=\http://hearsaysystems.com\"" rel=\""nofollow\"">Hearsay Social</a>""",dcosta99costa,0,FALSE,FALSE,NA,NA
"RT @LindaKowalskii: Exactly!! Please post accurate reflection of our attendance at #BMO #CFL #TORONTOARGONAUTS  could be much better, yes,…",FALSE,0,NA,2019-08-02 19:19,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",CFL_4_Ever,1,TRUE,FALSE,NA,NA
"Exactly!! Please post accurate reflection of our attendance at #BMO #CFL #TORONTOARGONAUTS  could be much better, y… https://t.co/jqKT33e9me",FALSE,6,NA,2019-08-02 19:16,TRUE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",LindaKowalskii,1,FALSE,FALSE,NA,NA
BMO World Elite Mastercard Review https://t.co/aNUB5qw3HA via @genymoneyca,FALSE,0,NA,2019-08-02 19:10,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",TomDividends,1,FALSE,FALSE,NA,NA
"RT @CNConfessions: Jessica's got an Eduardo plush and a BMO inside her room. (and a Sock Monkey as well?)

#CraigOfTheCreek https://t.co/Vw…",FALSE,0,NA,2019-08-02 19:09,FALSE,NA,1.16E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",GIRsdoomsong,6,TRUE,FALSE,NA,NA
@HypraSeaPea @ZonaGreenHill BMO is babey.,FALSE,12,HypraSeaPea,2019-08-02 19:07,FALSE,1.16E+18,1.16E+18,3150856592,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",3dGameboy,0,FALSE,FALSE,NA,NA
"@HypraSeaPea *in BMO voice*

trans rights",FALSE,51,HypraSeaPea,2019-08-02 19:05,FALSE,1.16E+18,1.16E+18,3150856592,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",calamaricounty,0,FALSE,FALSE,NA,NA
"RT @a_nt_i: out of all these cats, this one is for you https://t.co/7457VpSbvW",FALSE,0,NA,2019-08-02 19:05,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",mafer_bmo,11969,TRUE,FALSE,NA,NA
RT @mrp209: oh do i have news for yall https://t.co/gWhbM1Sfw3,FALSE,0,NA,2019-08-02 19:05,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",mafer_bmo,9872,TRUE,FALSE,NA,NA
Thanks to BMO Financial Group we are able to recognize deserving farm families for their contribution to agricultur… https://t.co/Izc8vnSYvF,FALSE,7,NA,2019-08-02 19:01,TRUE,NA,1.16E+18,NA,"<a href=\https://postcron.com\"" rel=\""nofollow\"">Postcron App</a>""",ProvincialEx,2,FALSE,FALSE,NA,NA
@Gaming__Grizzly Wow its like medusa but diffrent <U+2B50>w<U+2B50>,FALSE,3,Gaming__Grizzly,2019-08-02 19:01,FALSE,1.16E+18,1.16E+18,3033061947,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",bmo_not,0,FALSE,FALSE,NA,NA
This was the crowd 30 minutes 18 seconds before player introductions last night at BMO Field** https://t.co/LmjqBHkWPa,FALSE,2,NA,2019-08-02 18:57,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MadJack54,0,FALSE,FALSE,NA,NA
"Report of Secret Burial is Smear Campaign Against Military-BMO
https://t.co/9rgWsI0Kh7
@BuhariMediaORG @atiku https://t.co/a8XHMRK0qC",FALSE,4,NA,2019-08-02 18:46,FALSE,NA,1.16E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",rootstvnigeria,4,FALSE,FALSE,NA,NA
Thomson Reuters $TRI Price Target Increased to C$95.00 by Analysts at BMO Capital Markets  https://t.co/5F0vzogAIt,FALSE,0,NA,2019-08-02 18:43,FALSE,NA,1.16E+18,NA,"<a href=\https://zapier.com/\"" rel=\""nofollow\"">Zapier.com</a>""",stocknewstimes,0,FALSE,FALSE,NA,NA
BMO Capital Markets Increases Thomson Reuters $TRI Price Target to C$95.00 https://t.co/vEVq50MfvG,FALSE,0,NA,2019-08-02 18:42,FALSE,NA,1.16E+18,NA,"<a href=\https://zapier.com/\"" rel=\""nofollow\"">Zapier.com</a>""",TheMarketsDaily,0,FALSE,FALSE,NA,NA
"@cbctom @RJO @kinsellawarren @jamienye Every little bit counts, Tom.

My hope is you're not one of those TFC suppor… https://t.co/g7zOnZTmUV",FALSE,0,cbctom,2019-08-02 18:42,TRUE,1.16E+18,1.16E+18,27931710,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",lancephillipsTV,0,FALSE,FALSE,NA,NA
BCE $BCE Receives Average Rating from BMO Capital Markets https://t.co/bJKCA0YgQo,FALSE,0,NA,2019-08-02 18:41,FALSE,NA,1.16E+18,NA,"<a href=\https://zapier.com/\"" rel=\""nofollow\"">Zapier.com</a>""",ZolmaxNews,0,FALSE,FALSE,NA,NA
BCE $BCE Receives Average Rating from BMO Capital Markets https://t.co/yrt2FWGEii,FALSE,0,NA,2019-08-02 18:41,FALSE,NA,1.16E+18,NA,"<a href=\https://zapier.com/\"" rel=\""nofollow\"">Zapier.com</a>""",dailypoliticaln,0,FALSE,FALSE,NA,NA
Thomson Reuters $TRI Earns “Hold” Rating from BMO Capital Markets https://t.co/weezi0lGkc,FALSE,0,NA,2019-08-02 18:41,FALSE,NA,1.16E+18,NA,"<a href=\https://zapier.com/\"" rel=\""nofollow\"">Zapier.com</a>""",dakotafinancial,0,FALSE,FALSE,NA,NA
BMO Capital Markets Increases Thomson Reuters $TRI Price Target to C$95.00 https://t.co/omnFnqfpCc,FALSE,0,NA,2019-08-02 18:41,FALSE,NA,1.16E+18,NA,"<a href=\https://zapier.com/\"" rel=\""nofollow\"">Zapier.com</a>""",TranscriptDaily,0,FALSE,FALSE,NA,NA
